Order ID,Order Date,State,Category,Segment,Quantity,Sub-Category,City,Sales,Profit
ORD-10249,2021-01-11 09:00:00,California,Office Supplies,Home Office,3,Storage,San Diego,1948.88,332.2
ORD-10250,2021-01-11 10:00:00,Ohio,Technology,Corporate,2,Laptops,Columbus,261.67,79.53
ORD-10251,2021-01-11 11:00:00,Florida,Office Supplies,Consumer,3,Binders,Orlando,1544.76,503.46
ORD-10252,2021-01-11 12:00:00,Illinois,Furniture,Corporate,4,Bookcases,Naperville,1607.64,79.52
ORD-10253,2021-01-11 13:00:00,Ohio,Technology,Corporate,6,Phones,Cincinnati,743.8,-14.71
ORD-10254,2021-01-11 14:00:00,Florida,Technology,Consumer,4,Phones,Tampa,1320.6,-35.1
ORD-10255,2021-01-11 15:00:00,New York,Office Supplies,Consumer,8,Binders,Rochester,981.44,-177.0
ORD-10256,2021-01-11 16:00:00,Georgia,Technology,Home Office,3,Phones,Augusta,463.51,-21.41
ORD-10257,2021-01-11 17:00:00,New York,Office Supplies,Corporate,3,Paper,New York City,1524.92,-7.2
ORD-10258,2021-01-11 18:00:00,Georgia,Furniture,Consumer,3,Tables,Savannah,532.88,-95.76
ORD-10259,2021-01-11 19:00:00,Texas,Office Supplies,Consumer,8,Paper,Houston,687.49,196.23
ORD-10260,2021-01-11 20:00:00,Texas,Technology,Corporate,4,Accessories,Dallas,388.14,103.37
ORD-10261,2021-01-11 21:00:00,Texas,Furniture,Consumer,1,Bookcases,Houston,1441.35,-88.89
ORD-10262,2021-01-11 22:00:00,Illinois,Office Supplies,Home Office,2,Storage,Chicago,922.86,222.79
ORD-10263,2021-01-11 23:00:00,New York,Furniture,Home Office,2,Tables,Rochester,892.31,212.3
ORD-10264,2021-01-12 00:00:00,Georgia,Furniture,Corporate,3,Chairs,Augusta,1213.08,-19.1
ORD-10265,2021-01-12 01:00:00,Florida,Technology,Home Office,6,Laptops,Tampa,322.95,59.22
ORD-10266,2021-01-12 02:00:00,California,Furniture,Consumer,8,Bookcases,San Francisco,1797.33,-72.93
ORD-10267,2021-01-12 03:00:00,Florida,Technology,Consumer,1,Accessories,Tampa,935.57,-150.95
ORD-10268,2021-01-12 04:00:00,California,Furniture,Consumer,9,Chairs,San Diego,739.39,57.41
ORD-10269,2021-01-12 05:00:00,Washington,Office Supplies,Consumer,1,Paper,Seattle,262.11,10.77
ORD-10270,2021-01-12 06:00:00,Florida,Furniture,Corporate,2,Chairs,Tampa,344.23,-42.69
ORD-10271,2021-01-12 07:00:00,Ohio,Office Supplies,Home Office,3,Paper,Cincinnati,1841.52,128.55
ORD-10272,2021-01-12 08:00:00,Ohio,Office Supplies,Home Office,7,Storage,Cincinnati,918.67,295.96
ORD-10273,2021-01-12 09:00:00,Pennsylvania,Furniture,Consumer,9,Chairs,Philadelphia,1447.15,292.71
ORD-10274,2021-01-12 10:00:00,New York,Office Supplies,Corporate,3,Binders,New York City,170.23,35.13
ORD-10275,2021-01-12 11:00:00,California,Furniture,Consumer,8,Tables,San Diego,1290.49,279.59
ORD-10276,2021-01-12 12:00:00,California,Furniture,Consumer,9,Tables,Los Angeles,1843.82,386.37
ORD-10277,2021-01-12 13:00:00,New York,Office Supplies,Corporate,7,Paper,New York City,606.93,-114.74
ORD-10278,2021-01-12 14:00:00,Illinois,Office Supplies,Corporate,4,Storage,Naperville,1162.49,358.72
ORD-10279,2021-01-12 15:00:00,Pennsylvania,Technology,Consumer,4,Laptops,Pittsburgh,1881.04,482.63
ORD-10280,2021-01-12 16:00:00,Illinois,Office Supplies,Home Office,4,Storage,Aurora,1441.45,-70.6
ORD-10281,2021-01-12 17:00:00,Illinois,Technology,Consumer,6,Laptops,Naperville,134.03,13.94
ORD-10282,2021-01-12 18:00:00,Illinois,Office Supplies,Home Office,4,Paper,Aurora,763.69,105.58
ORD-10283,2021-01-12 19:00:00,New York,Furniture,Home Office,5,Bookcases,Rochester,180.69,-23.03
ORD-10284,2021-01-12 20:00:00,Illinois,Office Supplies,Corporate,9,Paper,Naperville,1724.02,-103.99
ORD-10285,2021-01-12 21:00:00,Ohio,Furniture,Corporate,7,Bookcases,Columbus,1247.11,-233.47
ORD-10286,2021-01-12 22:00:00,Texas,Furniture,Consumer,8,Bookcases,Dallas,1913.2,526.46
ORD-10287,2021-01-12 23:00:00,Washington,Furniture,Home Office,5,Tables,Tacoma,49.32,-9.19
ORD-10288,2021-01-13 00:00:00,California,Technology,Home Office,5,Laptops,San Francisco,851.94,-21.06
ORD-10289,2021-01-13 01:00:00,California,Office Supplies,Consumer,7,Binders,San Francisco,217.68,-34.17
ORD-10290,2021-01-13 02:00:00,Washington,Furniture,Consumer,8,Tables,Spokane,707.47,162.56
ORD-10291,2021-01-13 03:00:00,New York,Furniture,Consumer,9,Chairs,Rochester,332.15,102.55
ORD-10292,2021-01-13 04:00:00,Florida,Technology,Corporate,2,Laptops,Miami,664.3,72.77
ORD-10293,2021-01-13 05:00:00,New York,Office Supplies,Consumer,3,Storage,Buffalo,1640.33,-202.15
ORD-10294,2021-01-13 06:00:00,California,Office Supplies,Consumer,2,Storage,San Diego,329.79,35.28
ORD-10295,2021-01-13 07:00:00,California,Technology,Home Office,7,Phones,San Francisco,952.59,213.08
ORD-10296,2021-01-13 08:00:00,Washington,Technology,Consumer,2,Laptops,Seattle,1843.95,359.81
ORD-10297,2021-01-13 09:00:00,Illinois,Office Supplies,Home Office,2,Binders,Aurora,1997.57,415.39
ORD-10298,2021-01-13 10:00:00,New York,Technology,Home Office,2,Laptops,Rochester,508.78,-23.64
ORD-10299,2021-01-13 11:00:00,Georgia,Office Supplies,Corporate,4,Paper,Savannah,1871.78,-298.44
ORD-10300,2021-01-13 12:00:00,Washington,Office Supplies,Consumer,1,Storage,Spokane,530.16,-62.6
ORD-10301,2021-01-13 13:00:00,Ohio,Furniture,Consumer,2,Chairs,Cleveland,832.92,271.14
ORD-10302,2021-01-13 14:00:00,California,Furniture,Home Office,3,Bookcases,Los Angeles,1757.07,241.48
ORD-10303,2021-01-13 15:00:00,Washington,Office Supplies,Corporate,7,Storage,Spokane,1574.49,315.44
ORD-10304,2021-01-13 16:00:00,New York,Office Supplies,Corporate,1,Storage,Rochester,1716.4,505.45
ORD-10305,2021-01-13 17:00:00,California,Office Supplies,Consumer,6,Binders,San Francisco,1602.51,431.1
ORD-10306,2021-01-13 18:00:00,Florida,Office Supplies,Home Office,3,Paper,Tampa,477.77,-38.16
ORD-10307,2021-01-13 19:00:00,Washington,Office Supplies,Consumer,3,Paper,Spokane,1122.0,-188.57
ORD-10308,2021-01-13 20:00:00,Pennsylvania,Office Supplies,Consumer,4,Binders,Philadelphia,776.65,239.85
ORD-10309,2021-01-13 21:00:00,California,Technology,Consumer,4,Laptops,San Diego,924.82,314.36
ORD-10310,2021-01-13 22:00:00,New York,Office Supplies,Consumer,7,Binders,Buffalo,316.37,35.45
ORD-10311,2021-01-13 23:00:00,Texas,Technology,Home Office,3,Phones,Austin,638.38,184.25
ORD-10312,2021-01-14 00:00:00,Georgia,Technology,Corporate,8,Laptops,Augusta,1716.72,-124.46
ORD-10313,2021-01-14 01:00:00,Michigan,Office Supplies,Consumer,8,Storage,Detroit,1796.14,-249.54
ORD-10314,2021-01-14 02:00:00,Illinois,Office Supplies,Consumer,7,Binders,Naperville,1224.2,91.69
ORD-10315,2021-01-14 03:00:00,Michigan,Technology,Consumer,2,Phones,Grand Rapids,1001.55,246.53
ORD-10316,2021-01-14 04:00:00,New York,Technology,Consumer,5,Phones,New York City,1428.55,228.65
ORD-10317,2021-01-14 05:00:00,Ohio,Office Supplies,Corporate,6,Binders,Columbus,1221.62,183.89
ORD-10318,2021-01-14 06:00:00,Ohio,Office Supplies,Corporate,4,Paper,Cincinnati,1967.51,-374.61
ORD-10319,2021-01-14 07:00:00,Texas,Technology,Corporate,5,Laptops,Houston,388.28,-9.85
ORD-10320,2021-01-14 08:00:00,Illinois,Technology,Corporate,9,Phones,Naperville,903.6,286.19
ORD-10321,2021-01-14 09:00:00,Pennsylvania,Technology,Consumer,7,Accessories,Allentown,1837.3,-231.77
ORD-10322,2021-01-14 10:00:00,Texas,Furniture,Home Office,2,Tables,Houston,1830.33,365.15
ORD-10323,2021-01-14 11:00:00,Michigan,Technology,Corporate,1,Accessories,Grand Rapids,995.74,216.69
ORD-10324,2021-01-14 12:00:00,Texas,Furniture,Corporate,2,Bookcases,Austin,278.27,56.51
ORD-10325,2021-01-14 13:00:00,Michigan,Office Supplies,Consumer,3,Binders,Detroit,1631.77,561.5
ORD-10326,2021-01-14 14:00:00,California,Office Supplies,Consumer,2,Paper,Los Angeles,1174.48,29.44
ORD-10327,2021-01-14 15:00:00,Ohio,Technology,Consumer,3,Phones,Cincinnati,1548.6,271.32
ORD-10328,2021-01-14 16:00:00,California,Office Supplies,Consumer,9,Binders,San Diego,930.42,-86.98
ORD-10329,2021-01-14 17:00:00,Georgia,Office Supplies,Home Office,4,Storage,Augusta,415.73,8.25
ORD-10330,2021-01-14 18:00:00,Illinois,Office Supplies,Home Office,9,Storage,Naperville,57.74,4.06
ORD-10331,2021-01-14 19:00:00,Pennsylvania,Office Supplies,Corporate,3,Storage,Pittsburgh,1122.69,-91.89
ORD-10332,2021-01-14 20:00:00,Michigan,Furniture,Home Office,1,Chairs,Grand Rapids,330.48,98.73
ORD-10333,2021-01-14 21:00:00,Pennsylvania,Furniture,Corporate,5,Chairs,Pittsburgh,382.4,74.15
ORD-10334,2021-01-14 22:00:00,Michigan,Technology,Corporate,2,Phones,Grand Rapids,878.25,-38.58
ORD-10335,2021-01-14 23:00:00,New York,Technology,Home Office,4,Phones,New York City,889.73,-111.9
ORD-10336,2021-01-15 00:00:00,Texas,Technology,Corporate,2,Phones,Austin,556.03,-23.17
ORD-10337,2021-01-15 01:00:00,Georgia,Office Supplies,Consumer,2,Binders,Atlanta,272.53,38.87
ORD-10338,2021-01-15 02:00:00,Ohio,Office Supplies,Corporate,3,Binders,Columbus,1890.46,481.17
ORD-10339,2021-01-15 03:00:00,Michigan,Furniture,Consumer,5,Chairs,Grand Rapids,271.96,20.87
ORD-10340,2021-01-15 04:00:00,Pennsylvania,Furniture,Home Office,4,Tables,Philadelphia,708.04,-101.69
ORD-10341,2021-01-15 05:00:00,Georgia,Technology,Home Office,2,Laptops,Savannah,616.69,-38.78
ORD-10342,2021-01-15 06:00:00,Florida,Furniture,Corporate,2,Tables,Orlando,1734.01,-17.64
ORD-10343,2021-01-15 07:00:00,Florida,Furniture,Consumer,6,Tables,Tampa,826.02,123.8
ORD-10344,2021-01-15 08:00:00,California,Furniture,Corporate,7,Chairs,San Diego,256.85,-16.53
ORD-10345,2021-01-15 09:00:00,Ohio,Furniture,Home Office,6,Chairs,Cleveland,30.42,-2.17
ORD-10346,2021-01-15 10:00:00,New York,Furniture,Corporate,7,Bookcases,New York City,1446.68,-61.61
ORD-10347,2021-01-15 11:00:00,Pennsylvania,Technology,Corporate,1,Accessories,Philadelphia,1431.86,180.26
ORD-10348,2021-01-15 12:00:00,Texas,Technology,Consumer,6,Laptops,Dallas,841.39,59.69
ORD-10349,2021-01-15 13:00:00,Texas,Furniture,Home Office,3,Bookcases,Austin,261.35,68.71
ORD-10350,2021-01-15 14:00:00,Pennsylvania,Technology,Corporate,1,Laptops,Allentown,749.55,137.81
ORD-10351,2021-01-15 15:00:00,Illinois,Office Supplies,Consumer,8,Binders,Aurora,1183.87,197.41
ORD-10352,2021-01-15 16:00:00,New York,Furniture,Corporate,4,Chairs,New York City,1410.85,-162.17
ORD-10353,2021-01-15 17:00:00,Georgia,Office Supplies,Consumer,8,Storage,Augusta,165.7,-28.11
ORD-10354,2021-01-15 18:00:00,Michigan,Technology,Consumer,4,Phones,Grand Rapids,1117.05,89.92
ORD-10355,2021-01-15 19:00:00,Illinois,Technology,Corporate,4,Phones,Naperville,559.49,-89.85
ORD-10356,2021-01-15 20:00:00,Michigan,Office Supplies,Home Office,4,Paper,Detroit,1238.36,0.26
ORD-10357,2021-01-15 21:00:00,Michigan,Technology,Home Office,6,Accessories,Ann Arbor,1299.8,-241.29
ORD-10358,2021-01-15 22:00:00,Illinois,Furniture,Consumer,9,Chairs,Aurora,1822.1,-187.23
ORD-10359,2021-01-15 23:00:00,California,Office Supplies,Home Office,5,Storage,San Diego,826.65,-115.15
ORD-10360,2021-01-16 00:00:00,Florida,Furniture,Consumer,8,Chairs,Orlando,1079.81,259.74
ORD-10361,2021-01-16 01:00:00,Michigan,Office Supplies,Home Office,8,Paper,Detroit,543.75,-5.24
ORD-10362,2021-01-16 02:00:00,Illinois,Technology,Corporate,4,Phones,Chicago,580.25,-90.89
ORD-10363,2021-01-16 03:00:00,Illinois,Office Supplies,Home Office,9,Storage,Chicago,101.61,-5.49
ORD-10364,2021-01-16 04:00:00,Washington,Office Supplies,Consumer,9,Storage,Seattle,579.28,101.69
ORD-10365,2021-01-16 05:00:00,California,Furniture,Consumer,5,Tables,San Francisco,137.02,28.79
ORD-10366,2021-01-16 06:00:00,Ohio,Technology,Home Office,6,Phones,Cincinnati,1928.19,-258.52
ORD-10367,2021-01-16 07:00:00,Washington,Furniture,Corporate,5,Tables,Tacoma,1252.28,285.78
ORD-10368,2021-01-16 08:00:00,Washington,Technology,Consumer,3,Accessories,Tacoma,354.57,1.35
ORD-10369,2021-01-16 09:00:00,Pennsylvania,Furniture,Consumer,8,Tables,Allentown,242.37,42.09
ORD-10370,2021-01-16 10:00:00,Florida,Office Supplies,Consumer,9,Binders,Tampa,746.54,126.41
ORD-10371,2021-01-16 11:00:00,Illinois,Furniture,Consumer,4,Chairs,Chicago,622.22,147.14
ORD-10372,2021-01-16 12:00:00,Florida,Technology,Consumer,9,Laptops,Orlando,565.72,103.78
ORD-10373,2021-01-16 13:00:00,New York,Technology,Corporate,9,Accessories,Rochester,941.71,-168.21
ORD-10374,2021-01-16 14:00:00,Pennsylvania,Office Supplies,Home Office,7,Storage,Philadelphia,1826.62,156.57
ORD-10375,2021-01-16 15:00:00,Ohio,Technology,Corporate,8,Laptops,Columbus,1140.42,-123.85
ORD-10376,2021-01-16 16:00:00,Florida,Furniture,Corporate,3,Chairs,Orlando,1047.25,349.24
ORD-10377,2021-01-16 17:00:00,Texas,Office Supplies,Consumer,5,Binders,Houston,1615.03,-95.76
ORD-10378,2021-01-16 18:00:00,Michigan,Technology,Corporate,3,Phones,Ann Arbor,18.01,0.56
ORD-10379,2021-01-16 19:00:00,New York,Technology,Consumer,7,Phones,Rochester,402.8,-36.98
ORD-10380,2021-01-16 20:00:00,California,Furniture,Corporate,6,Bookcases,San Diego,997.41,-125.65
ORD-10381,2021-01-16 21:00:00,Ohio,Furniture,Consumer,3,Chairs,Cincinnati,1413.57,184.49
ORD-10382,2021-01-16 22:00:00,New York,Office Supplies,Consumer,9,Paper,Rochester,975.21,69.48
ORD-10383,2021-01-16 23:00:00,Michigan,Technology,Corporate,1,Laptops,Ann Arbor,335.79,2.04
ORD-10384,2021-01-17 00:00:00,Pennsylvania,Furniture,Corporate,3,Tables,Philadelphia,1860.67,-284.72
ORD-10385,2021-01-17 01:00:00,Michigan,Office Supplies,Home Office,7,Paper,Grand Rapids,664.04,135.98
ORD-10386,2021-01-17 02:00:00,Washington,Technology,Home Office,3,Phones,Spokane,1578.55,-310.63
ORD-10387,2021-01-17 03:00:00,Michigan,Technology,Home Office,3,Accessories,Ann Arbor,1783.91,92.25
ORD-10388,2021-01-17 04:00:00,Washington,Office Supplies,Corporate,2,Binders,Seattle,699.43,103.46
ORD-10389,2021-01-17 05:00:00,Pennsylvania,Office Supplies,Corporate,9,Storage,Allentown,1692.17,62.43
ORD-10390,2021-01-17 06:00:00,Georgia,Furniture,Consumer,4,Chairs,Atlanta,1424.44,-186.01
ORD-10391,2021-01-17 07:00:00,Washington,Technology,Home Office,6,Accessories,Tacoma,1809.52,412.64
ORD-10392,2021-01-17 08:00:00,California,Technology,Consumer,2,Laptops,San Diego,510.11,-11.14
ORD-10393,2021-01-17 09:00:00,Michigan,Technology,Consumer,9,Laptops,Grand Rapids,1863.24,-234.55
ORD-10394,2021-01-17 10:00:00,Michigan,Office Supplies,Consumer,7,Storage,Detroit,139.96,14.37
ORD-10395,2021-01-17 11:00:00,California,Furniture,Consumer,5,Bookcases,Los Angeles,1589.41,-301.12
ORD-10396,2021-01-17 12:00:00,Texas,Technology,Home Office,7,Accessories,Dallas,876.97,-19.09
ORD-10397,2021-01-17 13:00:00,Illinois,Office Supplies,Consumer,4,Paper,Aurora,364.0,77.48
ORD-10398,2021-01-17 14:00:00,Georgia,Technology,Corporate,7,Laptops,Savannah,168.01,50.74
ORD-10399,2021-01-17 15:00:00,Ohio,Furniture,Corporate,2,Chairs,Cleveland,785.2,98.5
ORD-10400,2021-01-17 16:00:00,Washington,Technology,Corporate,7,Accessories,Seattle,784.75,-63.03
ORD-10401,2021-01-17 17:00:00,California,Furniture,Home Office,4,Bookcases,Los Angeles,467.62,-36.94
ORD-10402,2021-01-17 18:00:00,Pennsylvania,Furniture,Consumer,4,Bookcases,Pittsburgh,438.88,57.99
ORD-10403,2021-01-17 19:00:00,Washington,Technology,Home Office,1,Laptops,Tacoma,805.03,19.09
ORD-10404,2021-01-17 20:00:00,Illinois,Technology,Consumer,3,Accessories,Naperville,826.13,-84.68
ORD-10405,2021-01-17 21:00:00,Pennsylvania,Furniture,Home Office,5,Bookcases,Allentown,890.31,207.5
ORD-10406,2021-01-17 22:00:00,New York,Office Supplies,Home Office,5,Paper,Rochester,1738.83,-156.26
ORD-10407,2021-01-17 23:00:00,Michigan,Furniture,Consumer,2,Bookcases,Detroit,1226.4,-28.33
ORD-10408,2021-01-18 00:00:00,New York,Technology,Home Office,4,Phones,New York City,50.66,-8.42
ORD-10409,2021-01-18 01:00:00,Washington,Technology,Consumer,1,Laptops,Seattle,1043.01,193.74
ORD-10410,2021-01-18 02:00:00,Illinois,Office Supplies,Corporate,9,Paper,Naperville,1527.28,-74.22
ORD-10411,2021-01-18 03:00:00,Georgia,Furniture,Corporate,1,Tables,Savannah,122.26,-8.79
ORD-10412,2021-01-18 04:00:00,Washington,Furniture,Corporate,6,Chairs,Tacoma,850.99,-28.21
ORD-10413,2021-01-18 05:00:00,California,Furniture,Home Office,7,Tables,Los Angeles,907.91,254.92
ORD-10414,2021-01-18 06:00:00,Florida,Technology,Corporate,3,Laptops,Orlando,1908.5,162.05
ORD-10415,2021-01-18 07:00:00,Washington,Furniture,Consumer,1,Tables,Spokane,956.61,-108.25
ORD-10416,2021-01-18 08:00:00,Michigan,Office Supplies,Corporate,7,Paper,Grand Rapids,1502.3,339.47
ORD-10417,2021-01-18 09:00:00,Michigan,Technology,Corporate,3,Phones,Ann Arbor,612.78,-52.3
ORD-10418,2021-01-18 10:00:00,Washington,Technology,Home Office,6,Accessories,Seattle,1560.82,41.93
ORD-10419,2021-01-18 11:00:00,Pennsylvania,Furniture,Consumer,6,Bookcases,Philadelphia,652.1,73.32
ORD-10420,2021-01-18 12:00:00,Florida,Office Supplies,Home Office,4,Paper,Miami,865.75,105.14
ORD-10421,2021-01-18 13:00:00,California,Technology,Home Office,6,Phones,San Diego,964.17,-156.23
ORD-10422,2021-01-18 14:00:00,Washington,Technology,Consumer,4,Laptops,Seattle,1853.46,482.35
ORD-10423,2021-01-18 15:00:00,Pennsylvania,Furniture,Home Office,8,Bookcases,Allentown,116.37,7.41
ORD-10424,2021-01-18 16:00:00,Michigan,Furniture,Consumer,9,Bookcases,Detroit,401.77,138.25
ORD-10425,2021-01-18 17:00:00,Michigan,Office Supplies,Corporate,2,Binders,Grand Rapids,1414.43,275.24
ORD-10426,2021-01-18 18:00:00,Illinois,Furniture,Consumer,7,Bookcases,Aurora,1159.38,401.04
ORD-10427,2021-01-18 19:00:00,Washington,Office Supplies,Consumer,9,Paper,Seattle,510.55,25.23
ORD-10428,2021-01-18 20:00:00,Florida,Technology,Consumer,9,Phones,Orlando,585.51,-71.77
ORD-10429,2021-01-18 21:00:00,Texas,Office Supplies,Home Office,5,Storage,Houston,740.95,148.2
ORD-10430,2021-01-18 22:00:00,Florida,Office Supplies,Consumer,1,Paper,Orlando,906.19,206.4
ORD-10431,2021-01-18 23:00:00,Michigan,Office Supplies,Consumer,6,Binders,Grand Rapids,1637.87,440.68
ORD-10432,2021-01-19 00:00:00,Michigan,Technology,Consumer,8,Laptops,Ann Arbor,37.49,-1.28
ORD-10433,2021-01-19 01:00:00,New York,Furniture,Corporate,1,Bookcases,New York City,1797.06,145.34
ORD-10434,2021-01-19 02:00:00,Michigan,Technology,Consumer,2,Laptops,Grand Rapids,831.92,225.97
ORD-10435,2021-01-19 03:00:00,California,Furniture,Home Office,1,Chairs,San Diego,468.69,129.17
ORD-10436,2021-01-19 04:00:00,Ohio,Office Supplies,Consumer,5,Paper,Cincinnati,1021.74,-189.91
ORD-10437,2021-01-19 05:00:00,Washington,Office Supplies,Consumer,2,Storage,Spokane,1322.74,223.55
ORD-10438,2021-01-19 06:00:00,Florida,Office Supplies,Corporate,4,Binders,Miami,99.06,12.97
ORD-10439,2021-01-19 07:00:00,Ohio,Office Supplies,Consumer,1,Binders,Cleveland,1434.4,-221.13
ORD-10440,2021-01-19 08:00:00,Pennsylvania,Office Supplies,Home Office,7,Storage,Philadelphia,1523.91,474.81
ORD-10441,2021-01-19 09:00:00,Texas,Furniture,Consumer,8,Tables,Houston,340.7,15.32
ORD-10442,2021-01-19 10:00:00,California,Furniture,Home Office,5,Tables,San Diego,344.08,58.78
ORD-10443,2021-01-19 11:00:00,Florida,Office Supplies,Corporate,2,Storage,Miami,415.53,118.65
ORD-10444,2021-01-19 12:00:00,Ohio,Technology,Consumer,8,Phones,Columbus,1595.29,-204.89
ORD-10445,2021-01-19 13:00:00,Texas,Technology,Corporate,1,Accessories,Dallas,551.29,149.24
ORD-10446,2021-01-19 14:00:00,New York,Office Supplies,Consumer,7,Binders,Buffalo,1593.91,316.18
ORD-10447,2021-01-19 15:00:00,California,Furniture,Home Office,1,Chairs,Los Angeles,1085.64,284.19
ORD-10448,2021-01-19 16:00:00,California,Technology,Corporate,6,Laptops,San Diego,1536.67,110.89
ORD-10449,2021-01-19 17:00:00,New York,Technology,Consumer,6,Accessories,Buffalo,1111.81,-201.89
ORD-10450,2021-01-19 18:00:00,Washington,Technology,Home Office,5,Phones,Tacoma,678.18,114.47
ORD-10451,2021-01-19 19:00:00,New York,Office Supplies,Corporate,2,Paper,Buffalo,1822.32,10.92
ORD-10452,2021-01-19 20:00:00,California,Technology,Consumer,2,Accessories,San Francisco,1433.44,30.57
ORD-10453,2021-01-19 21:00:00,California,Technology,Corporate,9,Accessories,Los Angeles,973.27,41.55
ORD-10454,2021-01-19 22:00:00,Ohio,Technology,Consumer,5,Phones,Cleveland,1278.48,90.9
ORD-10455,2021-01-19 23:00:00,Michigan,Technology,Home Office,5,Phones,Grand Rapids,1235.53,202.71
ORD-10456,2021-01-20 00:00:00,Texas,Furniture,Home Office,7,Chairs,Austin,722.65,144.33
ORD-10457,2021-01-20 01:00:00,New York,Office Supplies,Corporate,6,Storage,Buffalo,853.31,193.93
ORD-10458,2021-01-20 02:00:00,Texas,Office Supplies,Corporate,2,Binders,Dallas,643.33,108.97
ORD-10459,2021-01-20 03:00:00,New York,Furniture,Consumer,1,Bookcases,Rochester,1999.04,483.6
ORD-10460,2021-01-20 04:00:00,Pennsylvania,Furniture,Home Office,5,Tables,Philadelphia,1164.33,-154.64
ORD-10461,2021-01-20 05:00:00,California,Office Supplies,Consumer,4,Storage,Los Angeles,193.19,50.28
ORD-10462,2021-01-20 06:00:00,Michigan,Technology,Home Office,3,Phones,Grand Rapids,1043.02,13.56
ORD-10463,2021-01-20 07:00:00,Ohio,Technology,Corporate,2,Accessories,Cleveland,109.42,9.94
ORD-10464,2021-01-20 08:00:00,Michigan,Office Supplies,Consumer,2,Binders,Ann Arbor,584.42,22.55
ORD-10465,2021-01-20 09:00:00,Michigan,Technology,Consumer,4,Laptops,Detroit,897.46,55.32
ORD-10466,2021-01-20 10:00:00,Michigan,Furniture,Home Office,2,Chairs,Detroit,1073.2,-46.16
ORD-10467,2021-01-20 11:00:00,Texas,Technology,Home Office,4,Phones,Houston,1952.6,-208.0
ORD-10468,2021-01-20 12:00:00,New York,Technology,Home Office,3,Phones,Rochester,1964.62,-279.58
ORD-10469,2021-01-20 13:00:00,Georgia,Technology,Corporate,9,Phones,Augusta,205.16,9.9
ORD-10470,2021-01-20 14:00:00,Pennsylvania,Office Supplies,Consumer,7,Binders,Allentown,1080.88,-141.71
ORD-10471,2021-01-20 15:00:00,Florida,Furniture,Home Office,3,Chairs,Tampa,1636.05,-106.76
